store_id,store_name,store_rating,follower_count,source_category
298887,samgalaxy,4.7358,260,thietbiso_phukienso
69417,bewise shop,4.5324,143,thietbiso_phukienso
5296,queenmobile,3.8148,0,thietbiso_phukienso
306428,audio technica official store,0.0,5,thietbiso_phukienso
34476,508shop,4.5736,96,thietbiso_phukienso
5454,ficmobile,3.3171,0,thietbiso_phukienso
60424,phụ kiện số minh hải,0.0,0,thietbiso_phukienso
65533,happy tech store,3.6754,63,thietbiso_phukienso
354164,soundmax official,0.0,1,thietbiso_phukienso
315502,choetech flagship store,4.5,31,thietbiso_phukienso
4370,dịch vụ minh tuấn,3.531,60,thietbiso_phukienso
34298,linh kiện thiện phát,2.3333,0,thietbiso_phukienso
94719,da store đồ chơi công nghệ,0.0,0,thietbiso_phukienso
138101,halo việt,4.1427,79,thietbiso_phukienso
7306,vua phụ kiện,0.0,0,thietbiso_phukienso
71839,phụ kiện số 95,2.875,0,thietbiso_phukienso
52525,an khang computer,4.7546,76,thietbiso_phukienso
231102,shop baokhang,3.9783,9,thietbiso_phukienso
192004,logitech official store,4.8034,6452,thietbiso_phukienso
55656,gmusic jsc,4.6667,112,thietbiso_phukienso
101545,shop bigbang,0.0,0,thietbiso_phukienso
89292,linhtinh shop,3.6276,24,thietbiso_phukienso
75354,thăng long music,4.566,134,thietbiso_phukienso
214773,dht group store,0.0,5,thietbiso_phukienso
297205,firo official store,4.7965,200,thietbiso_phukienso
326846,minhanh mobile,0.0,0,thietbiso_phukienso
311091,didongviet.vn official,4.6522,0,thietbiso_phukienso
4343,salomon vietnam,4.7135,493,thietbiso_phukienso
9606,remax việt nam,4.449,738,thietbiso_phukienso
248374,shokz official store,4.8125,311,thietbiso_phukienso
114828,gala shop,3.6667,30,thietbiso_phukienso
235752,queen mobile store,0.0,0,thietbiso_phukienso
228602,xiaodu official store,5.0,0,thietbiso_phukienso
363379,volwatt việt nam,0.0,0,thietbiso_phukienso
314885,acefast store,5.0,0,thietbiso_phukienso
324269,elecom shop,0.0,0,thietbiso_phukienso
193551,htech phụ kiện điện thoại,4.75,4,thietbiso_phukienso
115181,thế giới phụ kiện mobi,4.256,0,thietbiso_phukienso
146547,phụ kiện quốc thành,4.4925,0,thietbiso_phukienso
145417,dalton shop,4.75,29,thietbiso_phukienso
2586,hoàng phát 360,0.0,0,thietbiso_phukienso
66523,v shop,0.0,0,thietbiso_phukienso
326065,tai nghe bluetooth mũ bảo hiểm scs,5.0,2,thietbiso_phukienso
7147,minh tech,3.7254,28,thietbiso_phukienso
306658,logitech g official store,4.7802,0,thietbiso_phukienso
4166,mydevice,4.0413,0,thietbiso_phukienso
12941,đại nam sky music,4.5581,0,thietbiso_phukienso
286302,edifier media,4.75,100,thietbiso_phukienso
140041,truongthinhtechnology,5.0,38,thietbiso_phukienso
109894,gia dụng gia huy,3.8605,10,thietbiso_phukienso
19498,phương phương store,4.3272,1062,thietbiso_phukienso
4997,hxsj official store,4.4288,1182,thietbiso_phukienso
26029,mart 96,4.255,0,thietbiso_phukienso
337059,transparent official store,0.0,0,thietbiso_phukienso
351292,cyboris official store,4.8261,0,thietbiso_phukienso
45329,aio service,0.0,0,thietbiso_phukienso
98151,tn gifts,4.5,0,thietbiso_phukienso
66824,socpistore,4.3575,0,thietbiso_phukienso
246956,phụ kiện gu,3.9565,12,thietbiso_phukienso
188895,cameramini,3.8138,85,thietbiso_phukienso
169819,thế giới loa di động,4.099,71,thietbiso_phukienso
3976,svs loa và subwoofer,5.0,70,thietbiso_phukienso
51328,tructuyen24h,3.9298,5,thietbiso_phukienso
3163,pacific,3.945,81,thietbiso_phukienso
3942,microlabmiennam,0.0,89,thietbiso_phukienso
248532,ehomepire,4.6623,62,thietbiso_phukienso
60611,whisky amz,3.2381,0,thietbiso_phukienso
144432,thế giới loa di động hcm,4.0488,0,thietbiso_phukienso
77105,divoom store,4.6809,363,thietbiso_phukienso
77095,vòng huyết áp toma nhật bản,0.0,0,thietbiso_phukienso
106288,điện máy nhật cường,0.0,0,thietbiso_phukienso
155842,district m,4.9063,418,thietbiso_phukienso
318601,dnix fast,0.0,0,thietbiso_phukienso
174307,bảo dương,5.0,0,thietbiso_phukienso
183311,hth store,4.3152,0,thietbiso_phukienso
2200,tramhoangle store,5.0,1,thietbiso_phukienso
29899,công nghệ 5s,4.4322,19,thietbiso_phukienso
7309,vua phụ kiện 1,5.0,0,thietbiso_phukienso
73390,công nghệ bình minh,4.0,4,thietbiso_phukienso
187450,yến sào nguyên an st,3.9912,27,thietbiso_phukienso
286974,thế giới âm thanh 68,4.4167,0,thietbiso_phukienso
151458,dj audio,0.0,7,thietbiso_phukienso
184363,rin audio,3.6364,6,thietbiso_phukienso
10680,thuận phát,4.5556,7,thietbiso_phukienso
185059,âm thanh loa kéo suyang,0.0,6,thietbiso_phukienso
191311,điện tử linh tinh,3.0,1,thietbiso_phukienso
73094,máy trợ giảng an phát,4.7429,16,thietbiso_phukienso
151103,thế giới mua sắm điện máy,4.2,0,thietbiso_phukienso
29693,phukien360,4.0592,0,thietbiso_phukienso
8717,maytrogiang,0.0,0,thietbiso_phukienso
212008,cv official store,4.2303,66,thietbiso_phukienso
164591,cát thủy audio,4.5283,53,thietbiso_phukienso
18325,yunteng official,4.2422,0,thietbiso_phukienso
308181,congngheshop,0.0,1,thietbiso_phukienso
268980,saramonic official store,4.5714,0,thietbiso_phukienso
141495,dz store,0.0,0,thietbiso_phukienso
2215,máy ảnh jp,4.2111,0,thietbiso_phukienso
172720,đô rê mon,4.0054,395,thietbiso_phukienso
119404,bòn bon store,3.9545,0,thietbiso_phukienso
109539,ha bich trading,3.9921,0,thietbiso_phukienso
23017,remax now,0.0,0,thietbiso_phukienso
94247,tis việt nam,0.0,0,thietbiso_phukienso
13061,lơn vàng,2.7179,0,thietbiso_phukienso
127051,trustbuy,4.7327,5633,thietbiso_phukienso
206856,shop hystericglamour,1.0,0,thietbiso_phukienso
303804,t o d a,4.5385,0,thietbiso_phukienso
8813,nhạc cụ lê minh,4.617,60,thietbiso_phukienso
279683,kai n accessory,4.6421,0,thietbiso_phukienso
158862,art h store,4.583,854,thietbiso_phukienso
356307,saffronclub,5.0,3,thietbiso_phukienso
337115,kai.n official store,4.641,52,thietbiso_phukienso
169111,bmb minh tuấn,0.0,0,thietbiso_phukienso
33296,avstar,4.6914,0,thietbiso_phukienso
16754,chu vũ shop,4.5449,0,thietbiso_phukienso
211436,động cơ motor giảm tốc,0.0,2,thietbiso_phukienso
115813,royal stores,3.7798,0,thietbiso_phukienso
157859,thiết bị điện máy hậu lan,4.0252,0,thietbiso_phukienso
274278,dola home,4.7143,106,thietbiso_phukienso
359009,âm thanh hải triều,0.0,0,thietbiso_phukienso
8511,ch tân từ điển,0.0,0,thietbiso_phukienso
175784,dientu179,5.0,0,thietbiso_phukienso
349645,xe điện ego,0.0,0,thietbiso_phukienso
136781,onemaxs,0.0,2,thietbiso_phukienso
73953,thiaudio,0.0,0,thietbiso_phukienso
75234,lê quang store,4.5736,287,thietbiso_phukienso
20001,khanhchaudigital,4.61,0,thietbiso_phukienso
80592,hoangyengame,0.0,1,thietbiso_phukienso
142390,vertagear,0.0,0,thietbiso_phukienso
298861,tundo official,4.7778,76,thietbiso_phukienso
41007,vietmart 668,4.5702,325,thietbiso_phukienso
14051,shop vali balo,4.2636,0,thietbiso_phukienso
58789,tech7,4.5751,781,thietbiso_phukienso
162657,ama store,4.5212,8535,thietbiso_phukienso
178289,smart for kids,4.945,1015,thietbiso_phukienso
134527,family68,3.8877,39,thietbiso_phukienso
114052,minh quang tech,4.1538,6,thietbiso_phukienso
332835,imoo official store,5.0,9,thietbiso_phukienso
336367,tiwi care,0.0,0,thietbiso_phukienso
1681,vinnet,0.0,0,thietbiso_phukienso
328271,shopsolo,0.0,3,thietbiso_phukienso
148809,az house,4.6483,281,thietbiso_phukienso
104628,casemestore,4.3139,275,thietbiso_phukienso
22183,phụ kiện dế cưng,4.4736,396,thietbiso_phukienso
181356,phụ kiện bingo,4.4003,65,thietbiso_phukienso
181601,phụ kiện atzvn,4.3729,93,thietbiso_phukienso
193791,adz store,4.3908,11,thietbiso_phukienso
2402,metroshop,4.3089,0,thietbiso_phukienso
5822,shop mrhi,4.5214,1664,thietbiso_phukienso
12425,bbhcm,3.6256,60,thietbiso_phukienso
99861,saigio,4.8188,759,thietbiso_phukienso
1102,jowayvietnam,3.9149,17,thietbiso_phukienso
166242,kem leather,4.3467,72,thietbiso_phukienso
212396,azmarine,0.0,2,thietbiso_phukienso
227086,siêu thị bộ đàm,4.625,70,thietbiso_phukienso
44884,kinh bắc,4.5,0,thietbiso_phukienso
181995,thiết bị đo hn,4.75,0,thietbiso_phukienso
172818,codienshop,4.62,126,thietbiso_phukienso
354397,hưng khôi nguyên,0.0,0,thietbiso_phukienso
307226,hktech smart home,0.0,1,thietbiso_phukienso
155049,techino,0.0,0,thietbiso_phukienso
121587,solar sông lam,5.0,9,thietbiso_phukienso
85931,bảo long electric,4.5774,75,thietbiso_phukienso
344504,etdcrane,0.0,0,thietbiso_phukienso
113616,vset com,0.0,6,thietbiso_phukienso
204196,ba gps,0.0,2,thietbiso_phukienso
12954,mcbooks,4.8481,10145,thietbiso_phukienso
1569,gia dụng thông minh,4.5662,33,thietbiso_phukienso
354205,tt solutions,0.0,0,thietbiso_phukienso
361350,startcardsvn,0.0,0,thietbiso_phukienso
81452,pixeltechnology,5.0,0,thietbiso_phukienso
220425,cửa hàng thiết bị điện kỹ thuật,5.0,8,thietbiso_phukienso
315782,office chill official,4.7727,28,thietbiso_phukienso
304788,switchbot official store,0.0,0,thietbiso_phukienso
108172,brandpc,5.0,7,thietbiso_phukienso
364557,smart room,4.5,0,thietbiso_phukienso
223997,saigon smart home,5.0,11,thietbiso_phukienso
111991,cửa hàng vi tính thiết bị điện phú thành,4.5417,25,thietbiso_phukienso
18968,"mtdv.,jsc",3.6735,0,thietbiso_phukienso
234632,công ty tnhh tmdv sx sunly,0.0,0,thietbiso_phukienso
355009,ngô huỳnh smarthome,5.0,1,thietbiso_phukienso
228206,nông nghiệp số agriconnect,0.0,0,thietbiso_phukienso
185282,thiết bị điện thông minh số,3.75,2,thietbiso_phukienso
45379,công tắc điện thông minh vsmarttek,0.0,0,thietbiso_phukienso
54876,isteam robot,0.0,0,thietbiso_phukienso
301529,tnt stores,0.0,0,thietbiso_phukienso
296903,halula,4.7778,10,thietbiso_phukienso
171824,magix,4.7754,417,thietbiso_phukienso
12392,ledanco store,4.6,57,thietbiso_phukienso
5718,dobo hàn quốc,4.4583,22,thietbiso_phukienso
103325,tinphongvina,4.3899,95,thietbiso_phukienso
175165,vinasemi,4.6444,21,thietbiso_phukienso
122473,sm computer,4.0909,0,thietbiso_phukienso
47284,phụ kiện trường thịnh,4.0,8,thietbiso_phukienso
330212,sandisk flagship store,4.6667,0,thietbiso_phukienso
12384,detek,3.9737,30,thietbiso_phukienso
182946,sim số đẹp 01,2.6471,44,thietbiso_phukienso
1344,công ty huệ minh,4.519,0,thietbiso_phukienso
172200,thế giới hàng tiêu dùng,4.325,44,thietbiso_phukienso
125536,kim lộc phát store,0.0,3,thietbiso_phukienso
151509,bảo đan express,4.5185,21,thietbiso_phukienso
242619,sim thạch thất 368,4.7452,276,thietbiso_phukienso
82158,công nghệ ktm,4.6,0,thietbiso_phukienso
118406,vạn tín store,4.5081,1089,thietbiso_phukienso
355356,quatangsongvui,5.0,0,thietbiso_phukienso
9028,hasan,4.4241,217,thietbiso_phukienso
216060,phụ kiện điện thoại 1993,4.1186,0,thietbiso_phukienso
275508,akus store,0.0,0,thietbiso_phukienso
196778,aukey flagship store,4.8654,0,thietbiso_phukienso
75502,atech store,3.56818,0,thietbiso_phukienso
189772,quạt điện cơ home center,3.2397,8,thietbiso_phukienso
291290,pon case,0.0,0,thietbiso_phukienso
69125,super mart,4.5979,250,thietbiso_phukienso
217568,nem rán hà thành hoàng mai,1.0,0,thietbiso_phukienso
351282,quốc linh klkg,5.0,2,thietbiso_phukienso
206833,vì dân phục vụ storemediamark,0.0,0,thietbiso_phukienso
312596,baseus official online store,4.568,0,thietbiso_phukienso
34429,newshop official,4.7065,16072,thietbiso_phukienso
103123,shop tân xuân,2.1404,0,thietbiso_phukienso
46828,ch phụ kiện a sáng,5.0,0,thietbiso_phukienso
205511,mémọn store,1.41667,0,thietbiso_phukienso
55375,hồng nhân store,0.0,0,thietbiso_phukienso
108432,phụ kiện thời trang nail,4.2123,8,thietbiso_phukienso
20945,minh minh shop,3.2049,0,thietbiso_phukienso
14966,macbookshop,4.1916,0,thietbiso_phukienso
305220,naisu tech,0.0,2,thietbiso_phukienso
97798,tca mobile,3.9931,41,thietbiso_phukienso
1028,tavana,4.4212,821,thietbiso_phukienso
286329,bjbjstore,4.5172,5,thietbiso_phukienso
29916,minh hoàng shop,4.55529,4,thietbiso_phukienso
332688,philips accessories official store,0.0,1,thietbiso_phukienso
93408,extreme official,4.6329,143,thietbiso_phukienso
265379,phụ kiện bh,4.646,52,thietbiso_phukienso
39583,it shop,4.2093,3,thietbiso_phukienso
214644,shop phụ kiện điện thoại thông minh,4.1563,10,thietbiso_phukienso
184976,phụ kiện nhà cửa và xe hơi,4.1625,122,thietbiso_phukienso
9884,ugreen official store,4.7625,5078,thietbiso_phukienso
40660,mai lee house,4.4828,1721,thietbiso_phukienso
197227,ooe hitech,1.74074,14,thietbiso_phukienso
115500,v tech,4.3624,0,thietbiso_phukienso
13076,lợn nhựa,2.881,0,thietbiso_phukienso
146860,quadvic,3.9633,9,thietbiso_phukienso
165733,xuannguyenshop,0.0,3,thietbiso_phukienso
274228,phụ kiện bảo phong store,4.1818,0,thietbiso_phukienso
58795,wikimartvn,3.0,0,thietbiso_phukienso
211303,hla shop,4.8806,239,thietbiso_phukienso
347305,dru store,0.0,0,thietbiso_phukienso
227229,kênh phụ kiện mocato,3.8462,0,thietbiso_phukienso
104545,68 shop,3.8286,17,thietbiso_phukienso
2753,yebisu viet nam,4.2565,224,thietbiso_phukienso
16843,minh nguyen easy retail,4.6048,428,thietbiso_phukienso
1140,shop noi that oto cind,4.4058,0,thietbiso_phukienso
210039,phong sơn phụ kiện,0.0,0,thietbiso_phukienso
1120,store hoàng gia,4.5357,41,thietbiso_phukienso
94947,tokyo max,4.3509,0,thietbiso_phukienso
354862,goodyear official,0.0,0,thietbiso_phukienso
122588,uslion,4.1767,179,thietbiso_phukienso
3618,fantasy,4.2556,5,thietbiso_phukienso
296180,haba vina,0.0,0,thietbiso_phukienso
49636,phụ kiện điện thoại th,3.2826,11,thietbiso_phukienso
14835,cân điện tử cas việt nam,4.0,0,thietbiso_phukienso
198646,trọng phú mobile,4.0432,18,thietbiso_phukienso
9282,pisen store,4.4749,367,thietbiso_phukienso
97452,linh kiện chất,4.0976,0,thietbiso_phukienso
150479,nk lube center shop,4.6012,353,thietbiso_phukienso
310746,mi long biên,0.0,1,thietbiso_phukienso
47994,ốp lưng sài gòn,4.4595,680,thietbiso_phukienso
67729,shop phật giáo hoa sen,4.459,248,thietbiso_phukienso
10613,olsg case,4.5044,1408,thietbiso_phukienso
46899,long case,4.4642,751,thietbiso_phukienso
9668,icase hà nội,4.215,378,thietbiso_phukienso
255045,shop quốc đạt,4.0755,7,thietbiso_phukienso
37335,triều cường tech official,4.6742,295,thietbiso_phukienso
270031,coran store,4.1653,123,thietbiso_phukienso
56711,thịnh phát shop,4.2863,420,thietbiso_phukienso
141792,shop mạnh tiến,4.4458,2746,thietbiso_phukienso
67487,hearme,4.8,3,thietbiso_phukienso
86047,ulanzi store,4.5319,0,thietbiso_phukienso
2676,opba.vn,4.2122,178,thietbiso_phukienso
86038,gỗ đức thành,4.8264,234,thietbiso_phukienso
162437,phu kien quynh anh,4.5065,0,thietbiso_phukienso
360155,lifxy vn,0.0,0,thietbiso_phukienso
325960,model car,4.3,3,thietbiso_phukienso
316228,tổng kho gia dụng tiện nghi,0.0,0,thietbiso_phukienso
297204,phụ kiện 1983,0.0,0,thietbiso_phukienso
123178,moon case,5.0,3,thietbiso_phukienso
226765,comf store,4.6226,15,thietbiso_phukienso
45683,gấumẹ shop,4.2908,60,thietbiso_phukienso
4189,y tế lộc,4.6079,1797,thietbiso_phukienso
76045,new sky shop 18,4.6321,11214,thietbiso_phukienso
21959,siêu thị túi vải,4.8436,750,thietbiso_phukienso
299960,arthouse shop,4.6286,0,thietbiso_phukienso
201456,topbag vali balo túi,4.7746,0,thietbiso_phukienso
241863,shop mạnh phụ kiện,3.9338,19,thietbiso_phukienso
1798,sakos store,4.6265,1814,thietbiso_phukienso
345937,mina shop1,3.88,0,thietbiso_phukienso
298948,zubu shop,5.0,0,thietbiso_phukienso
243315,nấm case,4.3287,0,thietbiso_phukienso
6937,congngheso store,4.3422,146,thietbiso_phukienso
258413,tuananh store,3.88,7,thietbiso_phukienso
7208,phụ kiện thông minh,4.2729,202,thietbiso_phukienso
5595,mycase,4.0818,0,thietbiso_phukienso
4453,nettacase,0.0,0,thietbiso_phukienso
265554,gor shop,4.525,0,thietbiso_phukienso
168227,topk store,4.4602,0,thietbiso_phukienso
216404,mode mobile,0.0,0,thietbiso_phukienso
260317,tony accessory,0.0,0,thietbiso_phukienso
346576,vali boutique q11,0.0,0,thietbiso_phukienso
186689,oluda,4.445,55,thietbiso_phukienso
233783,timinshop,4.4744,217,thietbiso_phukienso
108097,cá voi xanh store,4.4874,0,thietbiso_phukienso
108038,phụ kiện thời trang số ch1,3.7744,10,thietbiso_phukienso
90027,kính cường lực quận 7,5.0,0,thietbiso_phukienso
18518,cty web phụ kiện,4.1466,30,thietbiso_phukienso
5684,handtown,4.0332,0,thietbiso_phukienso
48728,misu shop 1,4.16,6,thietbiso_phukienso
45706,cửa hàng t & h,3.2486,0,thietbiso_phukienso
253302,phụ kiện 888,4.6364,3,thietbiso_phukienso
43522,phụ kiện bán buôn,0.0,0,thietbiso_phukienso
17673,tuệ lâm shop,4.3293,372,thietbiso_phukienso
190312,i case store,0.0,0,thietbiso_phukienso
145413,thanh lx,4.408,70,thietbiso_phukienso
244107,ghiền phụ kiện,4.3939,0,thietbiso_phukienso
46412,đồng hồ thông minh,3.9612,0,thietbiso_phukienso
51025,mipow flaship store,4.4634,0,thietbiso_phukienso
16465,hanako,3.869,0,thietbiso_phukienso
271870,gold iphone store,5.0,3,thietbiso_phukienso
257872,lew case shop công nghệ,4.8182,10,thietbiso_phukienso
252876,shop xế đẹp online,4.1429,0,thietbiso_phukienso
294405,phụ kiện hoda,0.0,0,thietbiso_phukienso
54282,photodesign vn official,4.545,3256,thietbiso_phukienso
120907,uag store,4.7551,0,thietbiso_phukienso
155887,ngân hàng phụ kiện hcm,4.1224,82,thietbiso_phukienso
289406,st case,4.7349,0,thietbiso_phukienso
159682,blue auto,4.4998,8,thietbiso_phukienso
64195,phantomeditionvn,0.0,0,thietbiso_phukienso
90237,bé tin hin,4.2523,0,thietbiso_phukienso
35817,harman store,0.0,8,thietbiso_phukienso
312998,bum store ốp lưng galaxy,4.5385,76,thietbiso_phukienso
24172,shop phụ kiện hiếm,4.5414,0,thietbiso_phukienso
129244,duli h0use,4.2738,0,thietbiso_phukienso
110932,t case,4.5794,0,thietbiso_phukienso
124840,shop thành nhi,4.418,223,thietbiso_phukienso
101305,bbplus,4.0392,11,thietbiso_phukienso
153180,autocase,4.5513,5,thietbiso_phukienso
56614,phukienta,4.5821,0,thietbiso_phukienso
28110,thule việt nam,0.0,2,thietbiso_phukienso
290830,phụkiệnkk,4.4667,7,thietbiso_phukienso
1939,phụ kiện samsung,0.0,0,thietbiso_phukienso
50370,shop mạnh tâm,3.8476,16,thietbiso_phukienso
167140,thế giới gaming,4.1272,172,thietbiso_phukienso
8024,phụ kiện công nghệ,3.8706,7,thietbiso_phukienso
245079,shop vital,4.8667,0,thietbiso_phukienso
308640,hanastore01,4.75,0,thietbiso_phukienso
364743,ititan,0.0,1,thietbiso_phukienso
120858,thiên phú shop,0.0,0,thietbiso_phukienso
261473,onion decor,4.5802,75,thietbiso_phukienso
255465,frap thiết bị vệ sinh,4.7778,16,thietbiso_phukienso
274001,phụ kiện khánh huyền,0.0,0,thietbiso_phukienso
185911,applea,4.4143,6,thietbiso_phukienso
258090,gia long genuine store,4.4286,0,thietbiso_phukienso
20329,huchu,4.1142,311,thietbiso_phukienso
268097,dghome,0.0,0,thietbiso_phukienso
341839,netcam official store,5.0,3,thietbiso_phukienso
329889,wonderitc,0.0,0,thietbiso_phukienso
155662,123456677899,4.375,0,thietbiso_phukienso
168802,univision store,0.0,0,thietbiso_phukienso
101662,shopquangson,3.7981,0,thietbiso_phukienso
191404,htsmart,4.3898,339,thietbiso_phukienso
102810,ht sys official store,4.477,780,thietbiso_phukienso
201269,crazy cool official,4.3028,0,thietbiso_phukienso
105,lata official,4.6673,20400,thietbiso_phukienso
135215,yen vi shop,4.6206,197,thietbiso_phukienso
253372,đức tuấn shop,4.6796,81,thietbiso_phukienso
181498,bụi leather official,4.7153,2768,thietbiso_phukienso
150419,phương nam pnt,4.36364,7,thietbiso_phukienso
361232,thư trần store natural,3.4,0,thietbiso_phukienso
190,otel mobile,4.1568,82,thietbiso_phukienso
329374,hn computer,0.0,0,thietbiso_phukienso
274969,vutran,5.0,2,thietbiso_phukienso
260392,smart lili6,0.0,0,thietbiso_phukienso
55546,gbox,0.0,0,thietbiso_phukienso
184424,điện máy az,0.0,0,thietbiso_phukienso
9786,kiwivision,3.5774,0,thietbiso_phukienso
304271,laubab,0.0,0,thietbiso_phukienso
11960,surfaceviet,4.4444,0,thietbiso_phukienso
266078,ddhcm store,4.7022,0,thietbiso_phukienso
14145,phạm lê gia,4.1818,0,thietbiso_phukienso
229023,nhà sách phương nam,4.6937,4121,thietbiso_phukienso
206922,duyuyen,3.8667,0,thietbiso_phukienso
227098,mecitek shop,0.0,0,thietbiso_phukienso
83395,điện tử bảo thu,0.0,0,thietbiso_phukienso
360564,happy deal vn,0.0,0,thietbiso_phukienso
60182,nikko official,0.0,0,thietbiso_phukienso
194483,anh tú computer 591,4.5849,49,thietbiso_phukienso
20853,goka,0.0,0,thietbiso_phukienso
201618,labycomestic,0.0,0,thietbiso_phukienso
53660,nhà sách fahasa,4.8165,149368,thietbiso_phukienso
111252,bảng vẽ điện tử xppen,4.5342,79,thietbiso_phukienso
107783,tân gia huy,0.0,0,thietbiso_phukienso
287,hạt gạo store,0.0,0,thietbiso_phukienso
310066,techlab store,5.0,6,thietbiso_phukienso
301323,trần vy anh,0.0,0,thietbiso_phukienso
166494,phụ kiện thông minh global,4.8824,10,thietbiso_phukienso
165175,viettrade,0.0,1,thietbiso_phukienso
76825,thành đạt mt,3.8163,1,thietbiso_phukienso
362212,shoptrendyx,0.0,0,thietbiso_phukienso
240316,điện thoại cộng,0.0,0,thietbiso_phukienso
263917,tự động hoá an vỹ,0.0,1,thietbiso_phukienso
306072,vi tính hh,0.0,0,thietbiso_phukienso
4526,ucss inc,4.8476,323,thietbiso_phukienso
209459,bảng vẽ điện tử,4.5882,14,thietbiso_phukienso
13834,điện máy - tin học long bình,4.3582,27,thietbiso_phukienso
14360,sky,4.5714,3,thietbiso_phukienso
1836,đồ họa việt ltd,4.5769,11,thietbiso_phukienso
16726,venado.,0.0,0,thietbiso_phukienso
155953,mazer store,4.7391,50,thietbiso_phukienso
58480,avc hà nội,4.0909,0,thietbiso_phukienso
207931,công nghệ ngân thanh,5.0,0,thietbiso_phukienso
196738,toptopstore,4.2281,0,thietbiso_phukienso
18637,ft&t,4.3861,0,thietbiso_phukienso
52732,topstore,4.344,0,thietbiso_phukienso
305634,aswei official store,4.9125,101,thietbiso_phukienso
28204,9tech,4.0,2,thietbiso_phukienso
180703,máy tính khôi nguyên,0.0,0,thietbiso_phukienso
88461,topstore hà nội,3.96,0,thietbiso_phukienso
22022,store24h,3.1,0,thietbiso_phukienso
